StatID,TeamID,PlayerID,SeasonType,Season,Name,Team,Position,Started,GlobalTeamID,Updated,Games,FantasyPoints,Minutes,Seconds,FieldGoalsMade,FieldGoalsAttempted,FieldGoalsPercentage,EffectiveFieldGoalsPercentage,TwoPointersMade,TwoPointersAttempted,TwoPointersPercentage,ThreePointersMade,ThreePointersAttempted,ThreePointersPercentage,FreeThrowsMade,FreeThrowsAttempted,FreeThrowsPercentage,OffensiveRebounds,DefensiveRebounds,Rebounds,OffensiveReboundsPercentage,DefensiveReboundsPercentage,TotalReboundsPercentage,Assists,Steals,BlockedShots,Turnovers,PersonalFouls,Points,TrueShootingAttempts,TrueShootingPercentage,PlayerEfficiencyRating,AssistsPercentage,StealsPercentage,BlocksPercentage,TurnOversPercentage,UsageRatePercentage,FantasyPointsFanDuel,FantasyPointsDraftKings,FantasyPointsYahoo,PlusMinus,DoubleDoubles,TripleDoubles,FantasyPointsFantasyDraft,IsClosed,LineupConfirmed,LineupStatus
1010838,2,20002694,1,2023,JT Thor,CHA,PF,0,20000002,2023-01-02T05:12:02,25,161.2,299,63,23.9,73.0,39.2,45.1,16.7,33.5,59.8,8.6,39.5,21.8,13.2,17.9,87.7,13.2,33.5,46.6,6.3,15.0,11.8,14.4,8.6,10.0,15.5,19.1,68.2,80.8,50.5,9.9,8.9,1.6,3.6,19.3,16.0,176.8,174.9,176.8,-9.6,0.0,0.0,174.9,False,,Scrambled
1011018,24,20002695,1,2023,Joshua Primo,SA,SG,0,20000024,2023-01-02T05:12:02,4,78.5,111,25,10.8,31.1,41.4,46.0,8.6,16.7,51.3,4.3,14.4,29.9,10.0,10.8,93.0,2.9,13.2,15.5,3.3,16.4,11.2,21.5,1.4,2.9,13.2,11.4,33.5,35.8,55.9,10.5,29.2,0.7,2.6,32.1,21.9,82.0,87.6,82.0,-2.4,0.0,0.0,87.6,False,,Scrambled
1011132,1,20002696,1,2023,Isaiah Todd,WAS,PF,0,20000001,2023-01-02T05:12:02,4,2.9,14,42,1.4,5.7,29.9,29.9,1.4,1.4,119.6,0.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,5.7,29.9,-3.0,0.0,0.0,0.0,0.0,16.6,2.9,2.9,2.9,-3.6,0.0,0.0,2.9,False,,Scrambled
1010854,8,20002697,1,2023,Day'Ron Sharpe,BKN,C,1,20000008,2023-01-02T05:12:02,19,199.5,188,50,31.1,57.4,64.8,69.7,26.3,51.4,61.2,5.7,7.2,95.7,14.4,20.3,84.4,27.5,43.1,70.6,21.3,29.7,25.8,12.0,4.3,12.0,15.5,35.9,81.3,66.4,73.3,23.9,10.5,1.3,8.0,22.7,23.4,215.0,215.0,215.0,-47.8,1.4,0.0,215.0,False,,Scrambled
1011150,23,20002699,1,2023,Herbert Jones,NO,SF,24,20000023,2023-01-02T05:12:02,24,606.9,814,16,100.5,239.2,50.2,56.2,75.3,150.7,59.8,25.1,88.5,34.0,68.2,89.7,90.9,38.3,71.8,110.0,7.5,11.8,10.8,64.6,40.7,19.1,35.9,94.5,294.2,278.7,63.1,16.8,12.6,3.4,3.2,13.6,19.5,666.7,642.8,666.7,123.2,0.0,0.0,642.8,False,,Scrambled
1010887,23,20002700,1,2023,Trey Murphy III,NO,SF,23,20000023,2023-01-02T05:12:02,33,873.0,1122,25,168.6,346.8,58.1,74.3,75.3,128.0,70.4,93.3,218.9,50.9,76.5,83.7,109.3,38.3,125.6,163.9,5.4,15.0,11.7,53.8,41.9,17.9,31.1,81.3,507.1,383.7,78.9,22.2,9.4,2.6,2.1,10.7,18.7,932.8,945.1,932.8,38.3,1.4,0.0,945.1,False,,Scrambled
1011052,20,20002701,1,2023,Bones Hyland,DEN,PG,1,20000020,2023-01-02T05:12:02,28,701.5,698,39,150.7,375.5,48.0,61.0,68.2,171.0,47.7,82.5,204.5,48.3,58.6,70.6,99.4,10.8,61.0,71.8,2.6,12.0,8.6,116.0,20.3,10.8,63.4,59.8,442.5,406.6,65.1,22.8,28.7,2.0,2.0,16.1,35.1,732.6,779.8,732.6,-151.9,1.4,0.0,779.8,False,,Scrambled
1013988,24,20002703,1,2023,Charles Bassey,SA,C,1,20000024,2023-01-02T05:12:02,23,397.1,374,4,56.2,83.7,80.3,82.0,53.8,76.5,84.1,2.9,8.6,39.8,19.1,28.7,79.8,52.6,90.9,143.5,18.2,33.9,25.7,33.5,11.4,26.3,31.1,57.4,134.0,96.3,83.2,25.6,14.5,1.7,8.6,29.2,17.0,433.0,421.0,433.0,-22.7,0.0,0.0,421.0,False,,Scrambled
1011828,15,20002708,1,2023,Sandro Mamukelashvili,MIL,PF,0,20000015,2023-01-02T05:12:02,16,121.3,160,10,14.4,45.4,37.8,44.0,10.0,21.5,46.5,7.2,23.9,29.9,10.0,14.4,69.7,12.0,32.3,44.3,11.4,24.9,17.3,14.4,1.4,4.3,7.2,13.2,43.1,51.8,49.5,12.6,14.2,0.5,2.7,12.4,18.1,126.1,129.5,126.1,12.0,0.0,0.0,129.5,False,,Scrambled
1010969,21,20002709,1,2023,Santi Aldama,MEM,PF,16,20000021,2023-01-02T05:12:02,33,804.8,920,45,134.0,282.3,56.8,67.9,81.3,143.5,67.8,52.6,138.7,45.3,57.4,80.1,85.6,49.0,156.7,205.7,8.1,20.9,13.9,51.4,28.7,34.7,23.9,92.1,377.9,317.5,71.2,21.7,10.7,2.1,4.9,10.0,18.3,868.2,856.9,868.2,78.9,2.9,0.0,856.9,False,,Scrambled
1010866,8,20002711,1,2023,Kessler Edwards,BKN,SF,1,20000008,2023-01-02T05:12:02,13,46.4,87,68,8.6,26.3,32.7,38.0,5.7,13.2,43.5,2.9,13.2,21.8,1.4,2.9,59.8,8.6,11.4,16.7,11.9,14.1,13.0,2.9,4.3,1.4,5.7,4.3,17.9,27.4,39.0,7.2,4.8,2.8,1.7,17.8,19.6,51.2,50.8,51.2,11.4,0.0,0.0,50.8,False,,Scrambled
1010946,10,20002712,1,2023,Dalano Banton,TOR,PG,2,20000010,2023-01-02T05:12:02,23,272.0,267,22,52.6,124.4,50.6,57.5,37.1,73.0,60.8,15.5,51.4,36.1,16.7,20.3,98.6,10.8,27.5,38.3,6.2,15.1,11.7,31.1,14.4,14.4,15.5,28.7,137.5,133.3,61.7,23.0,21.7,3.8,7.7,12.5,28.6,300.7,289.4,300.7,-61.0,0.0,0.0,289.4,False,,Scrambled
1010844,18,20002714,1,2023,Aaron Wiggins,OKC,SG,6,20000018,2023-01-02T05:12:02,27,430.3,609,20,75.3,160.3,56.2,64.2,53.8,102.9,62.6,21.5,57.4,44.8,32.3,40.7,95.0,33.5,84.9,118.4,8.1,17.9,12.2,45.4,17.9,5.7,29.9,52.6,204.5,178.2,68.7,16.4,11.9,2.0,1.0,17.2,17.0,453.0,463.7,453.0,21.5,1.4,0.0,463.7,False,,Scrambled
1011169,29,20002719,1,2023,Duane Washington Jr.,PHO,PG,0,20000029,2023-01-02T05:12:02,20,245.1,263,44,68.2,171.0,47.7,56.9,41.9,92.1,54.4,26.3,78.9,39.8,5.7,10.8,53.1,1.4,25.1,26.3,0.7,13.2,8.0,37.1,4.3,1.4,19.1,13.2,167.4,175.8,56.9,18.0,27.0,1.0,0.6,11.7,37.9,249.8,269.1,249.8,-3.6,0.0,0.0,269.1,False,,Scrambled
1010131,27,20002720,1,2023,Austin Reaves,LAL,SG,11,20000027,2023-01-02T05:12:02,34,726.0,1177,39,138.7,282.3,58.8,70.0,87.3,139.9,74.6,51.4,142.3,43.2,104.1,114.8,108.4,26.3,93.3,119.6,3.5,11.7,7.8,83.7,22.7,16.7,55.0,68.2,433.0,332.8,77.9,16.9,11.1,1.3,1.7,17.0,16.7,765.4,785.2,765.4,59.8,0.0,0.0,785.2,False,,Scrambled
1010884,19,20002723,1,2023,Trendon Watford,POR,PF,2,20000019,2023-01-02T05:12:02,26,410.6,537,66,61.0,107.6,67.8,73.1,51.4,82.5,74.5,11.4,25.1,45.6,39.5,51.4,91.7,22.7,101.7,124.4,7.0,25.4,15.7,53.8,15.5,4.3,28.7,57.4,171.0,130.3,78.5,18.3,16.6,2.0,0.8,21.6,15.5,429.7,439.5,429.7,-59.8,2.9,0.0,439.5,False,,Scrambled
1025487,25,20002725,1,2023,A.J. Lawson,DAL,SG,0,20000025,2023-01-02T05:12:02,2,4.6,3,50,1.4,2.9,59.8,59.8,1.4,1.4,119.6,0.0,1.4,0.0,0.0,0.0,0.0,0.0,1.4,1.4,0.0,52.8,26.1,0.0,0.0,0.0,0.0,1.4,2.9,2.9,59.8,19.6,0.0,0.0,0.0,0.0,40.3,4.6,4.6,4.6,-10.8,0.0,0.0,4.6,False,,Scrambled
1011072,17,20002727,1,2023,Micah Potter,UTA,C,0,20000017,2023-01-02T05:12:02,3,12.7,17,30,2.9,2.9,119.6,119.6,2.9,2.9,119.6,0.0,0.0,0.0,0.0,0.0,0.0,1.4,2.9,4.3,10.9,18.6,13.8,2.9,0.0,0.0,0.0,2.9,5.7,2.9,119.6,22.8,22.6,0.0,0.0,0.0,8.4,12.7,12.9,12.7,2.9,0.0,0.0,12.9,False,,Scrambled
1010789,10,20002728,1,2023,Justin Champagnie,TOR,SG,0,20000010,2023-01-02T05:12:02,3,14.7,12,66,4.3,4.3,119.6,119.6,4.3,4.3,119.6,0.0,0.0,0.0,0.0,0.0,0.0,1.4,4.3,5.7,11.7,40.3,25.0,1.4,0.0,0.0,0.0,1.4,8.6,4.3,119.6,39.3,19.4,0.0,0.0,0.0,14.1,14.7,15.0,14.7,-2.4,0.0,0.0,15.0,False,,Scrambled
1010948,23,20002732,1,2023,Jose Alvarado,NO,PG,7,20000023,2023-01-02T05:12:02,35,741.2,864,61,136.3,325.3,50.1,60.6,78.9,154.3,61.2,57.4,171.0,40.2,45.4,61.0,89.1,19.1,77.7,96.9,3.5,12.0,9.0,123.2,56.2,5.7,57.4,86.1,375.5,352.2,63.7,19.2,23.7,4.5,0.7,16.8,24.0,802.2,803.4,802.2,197.3,0.0,0.0,803.4,False,,Scrambled
1011089,1,20002736,1,2023,Jordan Goodwin,WAS,PG,3,20000001,2023-01-02T05:12:02,29,633.2,679,11,96.9,203.3,56.9,64.0,73.0,142.3,61.4,23.9,61.0,46.9,28.7,39.5,86.9,38.3,95.7,134.0,9.2,18.1,13.0,98.1,37.1,19.1,33.5,61.0,246.4,220.7,66.7,22.4,23.8,3.8,3.4,15.8,19.6,689.4,668.6,689.4,-47.8,0.0,0.0,668.6,False,,Scrambled
1010992,13,20002738,1,2023,Terry Taylor,IND,SF,2,20000013,2023-01-02T05:12:02,18,93.0,164,44,15.5,40.7,45.7,49.3,13.2,28.7,54.8,2.9,12.0,23.9,5.7,7.2,95.7,13.2,15.5,28.7,10.6,12.2,11.4,8.6,2.9,5.7,5.7,15.5,38.3,43.3,53.1,10.6,8.2,1.0,3.7,11.9,14.8,100.2,98.1,100.2,-22.7,0.0,0.0,98.1,False,,Scrambled
1010880,6,20002746,1,2023,Feron Hunt,NY,SF,0,20000006,2023-01-02T05:12:02,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,Scrambled
1040602,11,20002748,1,2023,Carlik Jones,CHI,PG,0,20000011,2023-01-02T05:12:02,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,Scrambled
1010966,18,20002749,1,2023,Eugene Omoruyi,OKC,SF,1,20000018,2023-01-02T05:12:02,17,194.4,237,29,40.7,87.3,55.7,62.3,31.1,53.8,69.1,11.4,33.5,34.2,15.5,22.7,81.8,17.9,29.9,47.8,11.1,16.2,12.7,10.8,14.4,0.0,14.4,45.4,106.4,97.3,65.3,17.5,9.2,4.1,0.0,15.4,23.5,208.7,208.7,208.7,-20.3,0.0,0.0,208.7,False,,Scrambled
1010803,8,20002751,1,2023,David Duke Jr.,BKN,SG,0,20000008,2023-01-02T05:12:02,14,92.1,150,68,22.7,51.4,52.9,52.9,22.7,44.3,61.5,0.0,8.6,0.0,5.7,11.4,59.8,8.6,10.8,17.9,8.3,11.1,9.8,14.4,7.2,1.4,15.5,27.5,50.2,55.6,54.1,9.0,15.4,2.8,1.0,26.1,25.5,99.3,100.8,99.3,-37.1,0.0,0.0,100.8,False,,Scrambled
1011112,1,20002756,1,2023,Jordan Schakel,WAS,SG,0,20000001,2023-01-02T05:12:02,2,9.3,9,17,1.4,2.9,59.8,119.6,0.0,1.4,0.0,1.4,1.4,119.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.4,0.0,0.0,1.4,4.3,2.9,89.7,32.6,27.1,11.2,0.0,0.0,16.8,10.7,10.0,10.7,8.6,0.0,0.0,10.0,False,,Scrambled
1011138,4,20002759,1,2023,Dru Smith,MIA,PG,1,20000004,2023-01-02T05:12:02,5,50.6,79,66,7.2,16.7,42.7,51.3,5.7,11.4,59.8,1.4,8.6,20.0,0.0,0.0,0.0,1.4,11.4,10.8,2.4,17.2,11.1,7.2,5.7,4.3,1.4,12.0,13.2,16.7,47.0,10.1,12.1,4.2,6.5,9.5,11.9,59.0,52.3,59.0,-20.3,0.0,0.0,52.3,False,,Scrambled
1010928,22,20002766,1,2023,Daishen Nix,HOU,PG,0,20000022,2023-01-02T05:12:02,31,360.8,532,6,44.3,124.4,42.6,55.3,16.7,40.7,49.3,27.5,83.7,39.3,19.1,27.5,83.2,13.2,47.8,61.0,3.8,11.7,8.9,94.5,27.5,4.3,51.4,33.5,135.1,136.5,59.3,12.5,29.2,3.6,0.9,32.7,17.6,391.9,403.4,391.9,-29.9,0.0,0.0,403.4,False,,Scrambled
1010894,10,20002786,1,2023,Jeff Dowtin Jr.,TOR,PG,0,20000010,2023-01-02T05:12:02,11,75.2,100,20,14.4,27.5,62.4,62.4,13.2,22.7,69.2,1.4,5.7,29.9,4.3,4.3,119.6,5.7,11.4,14.4,7.2,13.9,11.6,13.2,2.9,1.4,2.9,5.7,33.5,29.1,68.3,20.1,22.4,1.7,1.7,10.9,16.0,78.8,77.7,78.8,7.2,0.0,0.0,77.7,False,,Scrambled
1010968,14,20002789,1,2023,Braxton Key,DET,SF,0,20000014,2023-01-02T05:12:02,3,7.4,11,9,1.4,1.4,119.6,119.6,1.4,1.4,119.6,0.0,0.0,0.0,2.9,2.9,119.6,0.0,1.4,1.4,0.0,14.9,8.6,0.0,0.0,0.0,0.0,0.0,5.7,2.7,119.6,25.5,0.0,0.0,0.0,0.0,10.5,7.4,7.5,7.4,-3.6,0.0,0.0,7.5,False,,Scrambled
1011158,29,20002799,1,2023,Ish Wainright,PHO,SF,1,20000029,2023-01-02T05:12:02,20,217.4,338,68,28.7,74.2,46.3,63.6,8.6,19.1,44.8,21.5,55.0,46.8,5.7,10.0,68.3,27.5,25.1,52.6,10.6,10.2,10.4,21.5,16.7,7.2,8.6,46.6,83.7,77.8,64.3,14.4,11.4,3.5,2.2,10.1,12.8,240.2,234.4,240.2,71.8,0.0,0.0,234.4,False,,Scrambled
1011082,19,20002836,1,2023,Olivier Sarr,POR,C,0,20000019,2023-01-02T05:12:02,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,Scrambled
1010148,16,20002844,1,2023,Matt Ryan,MIN,SF,0,20000016,2023-01-02T05:12:02,21,131.8,226,17,26.3,84.9,37.1,52.3,5.7,22.7,25.2,21.5,62.2,41.4,8.6,10.0,102.5,5.7,20.3,25.1,3.4,11.5,8.7,11.4,5.7,1.4,7.2,19.1,81.3,88.6,54.9,11.8,7.9,1.4,0.7,9.0,21.3,137.8,146.8,137.8,22.7,0.0,0.0,146.8,False,,Scrambled
1011097,18,20002859,1,2023,Lindy Waters III,OKC,SF,0,20000018,2023-01-02T05:12:02,11,93.5,154,44,15.5,44.3,42.0,61.5,1.4,2.9,59.8,14.4,41.9,41.0,2.9,4.3,79.8,4.3,15.5,19.1,3.4,12.9,9.3,11.4,5.7,1.4,4.3,12.0,47.8,45.8,62.1,12.7,11.4,2.1,1.0,10.4,15.9,99.5,103.5,99.5,104.1,0.0,0.0,103.5,False,,Scrambled
1011003,17,20002861,1,2023,Ochai Agbaji,UTA,SG,0,20000017,2023-01-02T05:12:02,16,83.6,151,55,20.3,50.2,48.4,56.9,14.4,25.1,68.3,7.2,25.1,28.5,5.7,10.8,53.1,8.6,13.2,20.3,7.4,11.6,10.6,4.3,1.4,0.0,0.0,15.5,51.4,55.0,55.9,10.9,4.6,0.5,0.0,0.0,18.3,84.8,87.6,84.8,-35.9,0.0,0.0,87.6,False,,Scrambled
1010176,26,20002862,1,2023,Patrick Baldwin Jr.,GS,SF,0,20000026,2023-01-02T05:12:02,10,87.1,94,42,20.3,44.3,54.9,77.6,5.7,11.4,59.8,15.5,34.7,53.6,1.4,2.9,59.8,0.0,16.7,16.7,0.0,22.8,11.6,2.9,5.7,0.0,4.3,1.4,57.4,45.3,75.6,25.4,5.4,3.4,0.0,10.5,25.9,91.9,97.5,91.9,-51.4,0.0,0.0,97.5,False,,Scrambled
1010831,5,20002863,1,2023,Paolo Banchero,ORL,PF,30,20000005,2023-01-02T05:12:02,30,1242.6,1225,33,246.4,566.9,52.0,56.6,203.3,427.0,56.9,43.1,139.9,36.8,214.1,283.5,90.3,40.7,198.5,239.2,5.4,21.8,13.2,138.7,32.3,20.3,107.6,87.3,749.9,691.6,64.8,23.5,21.8,1.8,2.3,16.1,34.0,1295.3,1340.7,1295.3,-151.9,8.6,0.0,1340.7,False,,Scrambled
1011007,24,20002864,1,2023,Dominick Barlow,SA,PF,0,20000024,2023-01-02T05:12:02,4,24.0,30,41,4.3,10.0,51.3,51.3,4.3,5.7,89.7,0.0,4.3,0.0,5.7,5.7,119.6,2.9,1.4,4.3,10.1,6.5,9.4,4.3,1.4,0.0,0.0,4.3,12.0,10.5,66.5,22.8,18.3,2.7,0.0,0.0,17.1,25.2,24.2,25.2,-9.6,0.0,0.0,24.2,False,,Scrambled
1011859,15,20002865,1,2023,MarJon Beauchamp,MIL,SG,8,20000015,2023-01-02T05:12:02,25,304.7,448,20,67.0,166.2,48.2,60.3,33.5,67.0,59.8,33.5,99.3,40.3,19.1,27.5,83.2,28.7,47.8,76.5,9.8,13.2,10.7,14.4,15.5,2.9,31.1,50.2,186.6,178.3,62.6,13.4,6.6,2.4,0.6,17.7,23.5,322.7,340.9,322.7,-23.9,0.0,0.0,340.9,False,,Scrambled
1011046,24,20002867,1,2023,Malaki Branham,SA,SG,4,20000024,2023-01-02T05:12:02,22,287.8,482,53,67.0,156.7,51.1,60.3,41.9,75.3,66.5,25.1,81.3,37.0,16.7,20.3,98.6,8.6,32.3,39.5,2.3,11.2,6.6,40.7,10.8,4.3,25.1,32.3,175.8,165.6,63.5,13.0,13.5,1.5,0.9,15.7,19.7,302.1,314.8,302.1,-80.1,0.0,0.0,314.8,False,,Scrambled
1011170,20,20002868,1,2023,Christian Braun,DEN,SG,1,20000020,2023-01-02T05:12:02,33,293.7,585,33,56.2,120.8,55.6,62.8,41.9,78.9,63.4,14.4,41.9,41.0,13.2,25.1,62.7,23.9,57.4,81.3,7.0,13.5,11.6,21.5,12.0,10.0,16.7,45.4,139.9,131.8,63.6,10.7,6.5,1.4,1.9,13.5,13.3,314.1,313.4,314.1,-73.0,0.0,0.0,313.4,False,,Scrambled
1010907,13,20002869,1,2023,Kendall Brown,IND,SG,0,20000013,2023-01-02T05:12:02,6,31.9,48,22,5.7,10.0,68.3,68.3,5.7,8.6,79.8,0.0,1.4,0.0,1.4,2.9,59.8,2.9,5.7,8.6,7.9,12.9,11.7,4.3,5.7,0.0,2.9,10.8,10.8,11.3,67.2,13.3,11.7,6.8,0.0,24.2,12.4,36.7,33.5,36.7,5.7,0.0,0.0,33.5,False,,Scrambled
1011070,18,20002870,1,2023,Chet Holmgren,OKC,C,0,20000018,2023-01-02T05:12:02,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,Scrambled
1010791,22,20002871,1,2023,Jabari Smith Jr.,HOU,PF,35,20000022,2023-01-02T05:12:02,35,975.9,1252,48,178.2,459.3,46.4,57.0,96.9,216.5,53.6,81.3,242.8,40.1,69.4,83.7,99.1,53.8,239.2,293.0,6.7,24.8,15.2,35.9,20.3,39.5,56.2,129.2,507.1,496.1,61.1,15.0,6.1,1.1,4.4,12.2,22.0,1035.7,1070.1,1035.7,-259.5,8.6,0.0,1070.1,False,,Scrambled
1010977,14,20002872,1,2023,Jaden Ivey,DET,SG,34,20000014,2023-01-02T05:12:02,35,1079.0,1251,42,216.5,525.0,49.3,55.6,161.5,350.4,55.1,55.0,174.6,37.7,143.5,196.1,87.5,43.1,125.6,168.6,5.2,13.6,10.6,169.8,41.9,10.8,114.8,123.2,631.5,611.3,61.8,18.0,25.3,2.3,1.1,18.9,29.5,1131.7,1177.8,1131.7,-296.6,4.3,0.0,1177.8,False,,Scrambled
1011042,30,20002873,1,2023,Keegan Murray,SAC,PF,31,20000030,2023-01-02T05:12:02,33,748.8,1127,67,163.9,388.7,50.5,64.0,76.5,160.3,57.2,87.3,228.4,45.7,38.3,50.2,91.1,34.7,112.4,147.1,5.1,13.4,10.6,32.3,33.5,22.7,41.9,78.9,453.3,410.8,66.0,15.4,5.5,2.0,2.4,11.1,20.5,805.0,820.8,805.0,74.2,0.0,0.0,820.8,False,,Scrambled
1010813,19,20002874,1,2023,Shaedon Sharpe,POR,SG,5,20000019,2023-01-02T05:12:02,34,475.2,788,49,128.0,272.7,56.1,64.0,93.3,171.0,65.2,34.7,101.7,40.8,20.3,32.3,75.3,33.5,67.0,100.5,7.0,11.4,10.4,17.9,13.2,8.6,23.9,56.2,311.0,286.9,64.8,14.4,4.8,1.2,1.1,11.0,20.7,495.5,509.5,495.5,-102.9,0.0,0.0,509.5,False,,Scrambled
1010945,14,20002875,1,2023,Jalen Duren,DET,C,12,20000014,2023-01-02T05:12:02,36,871.5,1041,14,135.1,215.3,75.1,75.1,135.1,214.1,75.5,0.0,1.4,0.0,46.6,82.5,67.6,143.5,216.5,360.0,17.6,28.2,22.8,41.9,22.7,32.3,50.2,112.4,316.9,251.6,75.2,20.7,8.4,1.5,3.9,19.9,14.7,926.5,927.2,926.5,-149.5,10.0,0.0,927.2,False,,Scrambled
1011109,3,20002876,1,2023,AJ Griffin,ATL,SF,10,20000003,2023-01-02T05:12:02,32,625.3,835,57,160.3,345.6,55.5,67.1,94.5,168.6,67.0,65.8,177.0,44.5,16.7,19.1,104.6,25.1,63.4,88.5,4.5,10.0,8.1,40.7,39.5,4.3,31.1,49.0,403.1,354.1,68.1,19.6,9.9,3.2,0.5,11.5,23.3,668.3,678.1,668.3,-35.9,0.0,0.0,678.1,False,,Scrambled
1010840,1,20002877,1,2023,Johnny Davis,WAS,SG,0,20000001,2023-01-02T05:12:02,10,28.0,60,25,5.7,15.5,36.8,36.8,5.7,12.0,47.8,0.0,4.3,0.0,4.3,4.3,119.6,1.4,8.6,10.0,3.2,15.3,11.0,2.9,0.0,1.4,1.4,14.4,13.2,17.1,45.3,3.0,7.2,0.0,2.4,9.3,15.9,29.2,29.0,29.2,-34.7,0.0,0.0,29.0,False,,Scrambled
1010976,23,20002878,1,2023,Dyson Daniels,NO,PG,5,20000023,2023-01-02T05:12:02,27,427.5,627,61,57.4,124.4,55.3,64.3,38.3,75.3,60.8,19.1,49.0,46.6,17.9,28.7,74.8,20.3,89.7,110.0,5.2,19.1,11.7,69.4,25.1,10.0,27.5,61.0,151.9,137.0,66.4,14.5,16.8,2.7,1.8,20.0,13.3,460.9,456.3,460.9,-3.6,0.0,0.0,456.3,False,,Scrambled
1011090,13,20002879,1,2023,Bennedict Mathurin,IND,SG,2,20000013,2023-01-02T05:12:02,37,1047.5,1244,63,240.4,575.3,50.0,57.6,166.2,355.2,56.0,74.2,220.1,40.3,208.1,254.7,97.7,46.6,125.6,172.2,6.0,13.1,10.9,64.6,26.3,4.3,78.9,86.1,763.0,687.4,66.4,21.0,11.1,1.4,0.4,12.3,31.1,1077.4,1132.6,1077.4,50.2,0.0,0.0,1132.6,False,,Scrambled
1010870,18,20002880,1,2023,Ousmane Dieng,OKC,SF,0,20000018,2023-01-02T05:12:02,14,179.4,262,41,29.9,70.6,50.7,60.8,17.9,29.9,71.8,12.0,40.7,35.2,1.4,5.7,29.9,8.6,40.7,47.8,4.0,19.9,11.4,23.9,7.2,5.7,10.0,14.4,73.0,72.7,59.8,14.1,14.4,1.5,2.3,12.4,15.4,190.2,192.0,190.2,17.9,0.0,0.0,192.0,False,,Scrambled
1011016,24,20002881,1,2023,Jeremy Sochan,SA,PF,27,20000024,2023-01-02T05:12:02,30,698.0,902,51,136.3,291.8,55.9,58.8,120.8,217.7,66.4,15.5,74.2,25.1,35.9,61.0,70.3,56.2,114.8,171.0,9.6,17.8,12.7,86.1,27.5,19.1,53.8,95.7,324.1,318.7,60.8,16.1,15.5,2.1,2.6,17.3,20.6,744.6,741.2,744.6,-156.7,0.0,0.0,741.2,False,,Scrambled
1011127,22,20002882,1,2023,TyTy Washington Jr.,HOU,PG,0,20000022,2023-01-02T05:12:02,10,98.1,127,59,17.9,50.2,42.7,45.6,14.4,27.5,62.4,4.3,22.7,18.9,4.3,8.6,59.8,1.4,16.7,17.9,1.4,17.0,10.9,16.7,5.7,0.0,1.4,12.0,43.1,53.4,48.3,13.3,23.4,2.6,0.0,3.1,21.3,102.9,101.4,102.9,22.7,0.0,0.0,101.4,False,,Scrambled
1010860,22,20002883,1,2023,Tari Eason,HOU,SF,1,20000022,2023-01-02T05:12:02,36,793.1,816,63,136.3,319.3,51.1,57.3,101.7,226.0,53.8,34.7,93.3,44.5,56.2,68.2,98.7,88.5,142.3,230.8,14.1,22.7,18.3,34.7,50.2,21.5,43.1,93.3,363.6,349.3,62.3,22.1,9.4,4.3,3.7,13.1,24.0,864.8,845.3,864.8,-45.4,1.4,0.0,845.3,False,,Scrambled
1010993,2,20002884,1,2023,Mark Williams,CHA,C,0,20000002,2023-01-02T05:12:02,8,131.8,99,35,23.9,35.9,79.8,79.8,23.9,35.9,79.8,0.0,0.0,0.0,13.2,16.7,94.0,14.4,28.7,43.1,17.4,38.6,27.4,5.7,7.2,5.7,11.4,14.4,61.0,43.2,84.7,36.3,11.2,4.1,6.2,21.7,26.4,142.6,140.5,142.6,4.3,1.4,0.0,140.5,False,,Scrambled
